Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,text_length
638,642,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing ",gratitude,2023-07-16 14:00:00, SeniorMemoriesHost , Instagram , #FriendshipAdventures #SeniorNostalgia ,30.0,60.0, USA,2023,7,16,14,136
639,643,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer ",curiosity,2023-07-17 22:15:00, SeniorStargazer , Twitter , #CelestialWonders #SeniorAstronomy ,18.0,35.0, UK,2023,7,17,22,127
640,644,"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover ",joy,2023-07-18 16:30:00, SeniorJazzFestivalGoer , Facebook , #TimelessTunes #SeniorJazz ,25.0,50.0, USA,2023,7,18,16,155
641,645,"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog ",gratitude,2023-07-19 19:45:00, WisdomBloggerSenior , Instagram , #LifeLessons #SeniorBlog ,22.0,45.0, UK,2023,7,19,19,134
642,646,"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ",excitement,2023-07-20 17:00:00, SeniorCharityRunner , Twitter , #RunForACause #SeniorSupport ,30.0,60.0, Canada,2023,7,20,17,121
643,647,"Survived a challenging physics exam. Equations, you won't defeat me! ",relief,2023-08-01 13:30:00, PhysicsWhizHighSchool , Instagram , #PhysicsSurvivor #HighSchoolAdventures ,20.0,40.0, USA,2023,8,1,13,69
644,648,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder ,excitement,2023-08-02 14:45:00, CodeExplorerHighSchool , Twitter , #CodingAdventure #HighSchoolCoderLife ,25.0,50.0, UK,2023,8,2,14,101
645,649,"Joined the school debate team. Words are my weapons, and I'm ready for battle! ",excitement,2023-08-03 12:15:00, DebateWarriorHighSchool , Facebook , #DebateWarrior #HighSchoolDebater ,18.0,35.0, Canada,2023,8,3,12,79
646,650,"Started a photography club at school. Capturing moments, one snapshot at a time! ",joy,2023-08-04 16:30:00, PhotoClubHighSchool , Instagram , #PhotographyClub #HighSchoolPhotographer ,22.0,45.0, USA,2023,8,4,16,81
647,651,"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ",excitement,2023-08-05 19:45:00, PromDreamerHighSchool , Twitter , #PromDreams #HighSchoolFairytale ,30.0,60.0, Canada,2023,8,5,19,92
648,652,Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! ,positive,2023-08-06 14:00:00, OutdoorClassHighSchool , Facebook , #OutdoorClassroom #HighSchoolExplorer ,28.0,55.0, USA,2023,8,6,14,91
649,653,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ",embarrassed,2023-08-07 19:45:00, PaintSpillHighSchool , Instagram , #ArtisticMishaps #HighSchoolArt ,22.0,45.0, UK,2023,8,7,19,100
650,654,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! ,excitement,2023-08-08 16:00:00, SkateProHighSchool , Twitter , #SkaterLife #HighSchoolSkater ,30.0,60.0, Canada,2023,8,8,16,93
651,655,Bonding with friends over the latest K-pop sensation. Fangirling at its finest! ,joy,2023-08-09 22:30:00, KpopFangirlHighSchool , Facebook , #KpopFangirl #HighSchoolMusic ,20.0,40.0, USA,2023,8,9,22,80
652,656,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! ,joy,2023-08-10 14:20:00, ChemistryWizardHighSchool , Instagram , #ChemistryWizard #HighSchoolScientist ,28.0,55.0, UK,2023,8,10,14,77
653,657,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! ,joy,2023-08-11 18:45:00, BirthdayPartyPlannerHighSchool , Twitter , #BirthdayParty #HighSchoolCelebration ,22.0,45.0, Canada,2023,8,11,18,101
654,658,"Joined the drama club to unleash my inner actor. Lights, camera, action! ",excitement,2023-08-12 13:45:00, DramaClubStarHighSchool , Facebook , #DramaClubStar #HighSchoolActor ,25.0,50.0, USA,2023,8,12,13,73
655,659,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! ,excitement,2023-08-13 20:00:00, FantasyBookNerdHighSchool , Instagram , #FantasyBookNerd #HighSchoolReader ,35.0,70.0, UK,2023,8,13,20,85
656,660,Mastering the art of the perfect doodle during boring classes. Doodles: A+! ,joy,2023-08-14 16:15:00, DoodleMasterHighSchool , Twitter , #DoodleMaster #HighSchoolArt ,20.0,40.0, USA,2023,8,14,16,76
657,661,Attempting to break the school record for the longest handstand. Wish me luck! ,excitement,2023-08-15 19:30:00, HandstandChallengeHighSchool , Facebook , #HandstandChallenge #HighSchoolAthlete ,28.0,55.0, Canada,2023,8,15,19,79
658,662,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! ,mischievous,2023-08-16 14:00:00, SnackSmugglerHighSchool , Instagram , #SnackSmuggler #HighSchoolSnacks ,30.0,60.0, USA,2023,8,16,14,85
659,663,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! ,excitement,2023-08-17 22:15:00, SleepoverHostHighSchool , Twitter , #SleepoverFun #HighSchoolMemories ,18.0,35.0, UK,2023,8,17,22,95
660,664,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ",embarrassed,2023-08-18 16:30:00, TikTokFailHighSchool , Facebook , #DanceFail #HighSchoolTikTok ,25.0,50.0, USA,2023,8,18,16,92
661,665,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! ,embarrassed,2023-08-19 19:45:00, SocialMediaBlunderHighSchool , Instagram , #SocialMediaBlunder #HighSchoolAwkward ,22.0,45.0, UK,2023,8,19,19,94
662,666,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! ,embarrassed,2023-08-20 17:00:00, CrushFailHighSchool , Twitter , #CrushFail #HighSchoolEmbarrassment ,30.0,60.0, Canada,2023,8,20,17,109
663,667,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! ,joy,2023-08-21 15:45:00, PaperPlaneExpertHighSchool , Instagram , #PaperPlaneExpert #HighSchoolArt ,15.0,30.0, USA,2023,8,21,15,99
664,668,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! ,excitement,2023-08-22 12:30:00, JugglingProHighSchool , Facebook , #TextbookJuggling #HighSchoolSkills ,22.0,40.0, Canada,2023,8,22,12,100
665,669,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! ,mischievous,2023-08-23 16:45:00, SnackNinjaHighSchool , Twitter , #SnackNinja #HighSchoolSnacks ,28.0,55.0, USA,2023,8,23,16,89
666,670,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! ,excitement,2023-08-24 18:20:00, ScavengerHuntMasterHighSchool , Instagram , #SurpriseAdventure #HighSchoolFun ,20.0,38.0, UK,2023,8,24,18,88
667,671,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! ,joy,2023-08-25 14:15:00, RainDanceCelebrationHighSchool , Facebook , #RainDance #HighSchoolJoy ,25.0,50.0, Canada,2023,8,25,14,87
668,672,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! ,embarrassed,2023-08-26 17:30:00, GroupChatBlunderHighSchool , Twitter , #TextingFail #HighSchoolAwkward ,18.0,35.0, USA,2023,8,26,17,96
669,673,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? ,embarrassed,2023-08-27 20:45:00, MagicFailHighSchool , Instagram , #MagicFail #HighSchoolMagic ,22.0,45.0, UK,2023,8,27,20,81
670,674,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! ,joy,2023-08-28 16:00:00, OrigamiProHighSchool , Twitter , #OrigamiMaster #HighSchoolArt ,18.0,36.0, USA,2023,8,28,16,83
671,675,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! ,excitement,2023-08-29 13:45:00, HackySackChampionHighSchool , Instagram , #HackySackChallenge #HighSchoolAthlete ,26.0,48.0, Canada,2023,8,29,13,104
672,676,Creating a secret handshake with friends. Friendship level: Expert! ,joy,2023-08-30 17:30:00, SecretHandshakeHighSchool , Facebook , #FriendshipGoals #HighSchoolMemories ,20.0,40.0, USA,2023,8,30,17,68
673,677,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! ,excitement,2023-08-31 20:15:00, BurgerQuestHighSchool , Twitter , #BurgerQuest #HighSchoolFoodie ,24.0,42.0, UK,2023,8,31,20,102
674,678,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! ,joy,2023-09-01 14:45:00, ComedyGeniusHighSchool , Instagram , #StandUpComedy #HighSchoolTalent ,21.0,39.0, Canada,2023,9,1,14,94
675,679,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! ,embarrassed,2023-09-02 18:30:00, LoveLetterBlunderHighSchool , Facebook , #LoveLetterFail #HighSchoolAwkward ,17.0,33.0, USA,2023,9,2,18,92
676,680,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! ,excitement,2023-09-03 22:00:00, ScienceExperimentProHighSchool , Twitter , #ScienceGeek #HighSchoolExperiments ,23.0,44.0, UK,2023,9,3,22,102
677,681,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! ,joy,2023-09-04 15:15:00, BraceletCraftsmanHighSchool , Instagram , #FriendshipBracelets #HighSchoolCrafts ,19.0,37.0, USA,2023,9,4,15,94
678,682,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! ,excitement,2023-09-05 12:30:00, CartwheelMasterHighSchool , Twitter , #CartwheelChallenge #HighSchoolAthlete ,27.0,52.0, Canada,2023,9,5,12,98
679,683,Organizing a movie marathon with friends. Popcorn and cinematic adventures await! ,joy,2023-09-06 16:45:00, MovieMarathonHostHighSchool , Facebook , #MovieNight #HighSchoolMemories ,22.0,43.0, UK,2023,9,6,16,82
680,684,Experimenting with a new hair color. A bold change for a bold semester! ,excitement,2023-09-07 18:20:00, HairColorExperimentHighSchool , Instagram , #HairExperiment #HighSchoolStyle ,20.0,39.0, USA,2023,9,7,18,72
681,685,Building a time capsule to capture memories for the future. Time-traveling emotions! ,joy,2023-09-08 14:15:00, TimeCapsuleCreatorHighSchool , Facebook , #TimeCapsule #HighSchoolNostalgia ,26.0,48.0, Canada,2023,9,8,14,85
682,686,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! ,embarrassed,2023-09-09 17:30:00, ClassroomBlunderHighSchool , Twitter , #FirstDayOops #HighSchoolEmbarrassment ,16.0,32.0, USA,2023,9,9,17,96
683,687,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! ,excitement,2023-09-10 20:45:00, SmoothieConnoisseurHighSchool , Instagram , #HealthyLiving #HighSchoolWellness ,23.0,42.0, UK,2023,9,10,20,97
684,688,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. ,sad,2023-09-11 15:45:00, OverwhelmedHighSchoolStudent , Twitter , #SchoolChallenges #HighSchoolStruggles ,15.0,28.0, USA,2023,9,11,15,93
685,689,Encountered some mean-spirited comments online. Dealing with online hate is never easy. ,hate,2023-09-12 12:30:00, DealingWithHateHighSchool , Instagram , #OnlineHate #HighSchoolReality ,18.0,36.0, Canada,2023,9,12,12,88
686,690,Had a bad day at school. Everything seems to be going wrong. ,bad,2023-09-13 16:45:00, ToughDayHighSchool , Facebook , #BadDay #HighSchoolBlues ,20.0,40.0, UK,2023,9,13,16,61
687,691,Feeling down after not making the sports team. Disappointment lingers. ,sad,2023-09-14 18:20:00, SportsTeamRejectionHighSchool , Twitter , #Disappointment #HighSchoolSports ,17.0,34.0, USA,2023,9,14,18,71
688,692,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. ,hate,2023-09-15 14:15:00, CafeteriaConflictHighSchool , Instagram , #CafeteriaDrama #HighSchoolTension ,21.0,41.0, Canada,2023,9,15,14,78
689,693,Received a not-so-great grade on a major project. Academic frustration setting in. ,bad,2023-09-16 17:30:00, ProjectGradeDisappointmentHighSchool , Facebook , #AcademicFrustration #HighSchoolStress ,19.0,38.0, UK,2023,9,16,17,83
690,694,Dealing with a personal setback. Sometimes life throws unexpected challenges. ,sad,2023-09-17 20:45:00, PersonalSetbackHighSchool , Twitter , #LifeChallenges #HighSchoolStruggles ,22.0,44.0, USA,2023,9,17,20,78
691,695,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. ,sad,2023-09-18 22:00:00, LonelySaturdayHighSchool , Instagram , #LonelyNights #HighSchoolEmotions ,16.0,31.0, Canada,2023,9,18,22,82
692,696,Experiencing cyberbullying. Hateful messages online are disheartening. ,hate,2023-09-19 15:15:00, CyberbullyingVictimHighSchool , Facebook , #StopCyberbullying #HighSchoolReality ,14.0,27.0, UK,2023,9,19,15,71
693,697,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. ,bad,2023-09-20 12:30:00, RainyDayBluesHighSchool , Twitter , #BadLuck #HighSchoolWeather ,18.0,35.0, USA,2023,9,20,12,88
694,698,Missing an important event due to unforeseen circumstances. A day filled with sadness. ,sad,2023-09-21 16:45:00, MissedOpportunityHighSchool , Instagram , #MissedChances #HighSchoolRegret ,20.0,39.0, Canada,2023,9,21,16,87
695,699,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. ,hate,2023-09-22 18:20:00, RumorVictimHighSchool , Facebook , #RumorMills #HighSchoolDrama ,23.0,46.0, UK,2023,9,22,18,86
696,700,Got a flat tire on the way to an important meeting. Talk about a series of bad events! ,bad,2023-09-23 14:15:00, FlatTireWoesHighSchool , Twitter , #BadLuckDay #HighSchoolStruggles ,25.0,50.0, USA,2023,9,23,14,87
697,701,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. ,sad,2023-09-24 17:30:00, FriendMovingAwayHighSchool , Instagram , #SayingGoodbye #HighSchoolEmotions ,21.0,42.0, Canada,2023,9,24,17,88
698,702,Facing rejection from a dream college. Disheartened but determined to explore other paths. ,sad,2023-09-25 20:45:00, CollegeRejectionHighSchool , Facebook , #CollegeDreams #HighSchoolJourney ,19.0,37.0, UK,2023,9,25,20,91
699,703,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. ,hate,2023-09-26 14:15:00, GamingToxicityHighSchool , Twitter , #OnlineGaming #HighSchoolGamer ,16.0,32.0, USA,2023,9,26,14,89
700,704,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. ,bad,2023-09-27 17:30:00, BadHairDayBluesHighSchool , Instagram , #BadHairDay #HighSchoolConfidence ,18.0,36.0, Canada,2023,9,27,17,87
701,705,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. ,sad,2023-09-28 22:00:00, ProjectFailureDespairHighSchool , Facebook , #ProjectStruggles #HighSchoolHardships ,21.0,41.0, UK,2023,9,28,22,94
702,706,Experiencing hate comments for expressing personal opinions. Online negativity prevails. ,hate,2023-09-29 15:45:00, OpinionsHateHighSchool , Twitter , #OnlineOpinions #HighSchoolCriticism ,24.0,48.0, USA,2023,9,29,15,89
703,707,Having a string of bad luck with constant technology malfunctions. Tech troubles galore! ,bad,2023-09-30 18:20:00, TechMalfunctionWoesHighSchool , Instagram , #TechIssues #HighSchoolTech ,22.0,43.0, Canada,2023,9,30,18,89
704,708,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. ,sad,2023-10-01 14:15:00, MissedEventBluesHighSchool , Facebook , #MissedMoments #HighSchoolRegret ,20.0,39.0, UK,2023,10,1,14,100
705,709,Trying out a new study technique for upcoming exams. Exploring different learning strategies. ,neutral,2023-10-02 16:45:00, StudyTechniqueExperimentHighSchool , Instagram , #StudyStrategies #HighSchoolExams ,23.0,42.0, USA,2023,10,2,16,94
706,710,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. ,neutral,2023-10-03 12:30:00, CommunityCleanupHighSchool , Twitter , #EnvironmentalEfforts #HighSchoolCommunity ,26.0,50.0, Canada,2023,10,3,12,100
707,711,Sharing favorite book recommendations with classmates. Building a mini book club. ,neutral,2023-10-04 18:20:00, BookRecommendationsHighSchool , Facebook , #BookClub #HighSchoolReads ,19.0,38.0, UK,2023,10,4,18,82
708,712,Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen. ,neutral,2023-10-05 14:15:00, BakeSaleRecipeExperimentHighSchool , Instagram , #BakingAdventures #HighSchoolBakes ,21.0,43.0, USA,2023,10,5,14,90
709,713,Collaborating on a school project with peers. Teamwork makes the dream work. ,neutral,2023-10-06 17:30:00, SchoolProjectCollaborationHighSchool , Twitter , #Teamwork #HighSchoolProjects ,18.0,36.0, Canada,2023,10,6,17,77
710,714,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. ,neutral,2023-10-07 20:45:00, ExtracurricularExplorationHighSchool , Instagram , #SchoolClubs #HighSchoolInterests ,22.0,45.0, UK,2023,10,7,20,98
711,715,Exploring a new part-time job opportunity for gaining work experience. Career development in progress. ,neutral,2023-10-08 15:15:00, PartTimeJobExplorationHighSchool , Facebook , #CareerDevelopment #HighSchoolJobs ,24.0,48.0, USA,2023,10,8,15,103
712,716,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. ,neutral,2023-10-09 22:00:00, SchoolAssemblyParticipationHighSchool , Twitter , #SchoolEvents #HighSchoolConnectivity ,20.0,40.0, Canada,2023,10,9,22,128
713,717,Exploring a new hobby of photography during free time. Capturing moments through a lens. ,neutral,2023-10-10 14:15:00, PhotographyHobbyHighSchool , Instagram , #PhotographyJourney #HighSchoolHobbies ,25.0,49.0, UK,2023,10,10,14,89
714,718,Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers. ,neutral,2023-10-11 16:45:00, ScienceFairParticipationHighSchool , Facebook , #ScienceFair #HighSchoolScience ,19.0,37.0, USA,2023,10,11,16,95
715,719,Attending a workshop on time management to enhance organizational skills. Striving for efficiency. ,neutral,2023-10-12 18:20:00, TimeManagementWorkshopHighSchool , Twitter , #EfficiencyGoals #HighSchoolSkills ,23.0,44.0, Canada,2023,10,12,18,99
716,720,Volunteering at a local charity event to give back to the community. Contributing to social causes. ,neutral,2023-10-13 12:30:00, CharityEventVolunteerHighSchool , Instagram , #CommunityService #HighSchoolVolunteer ,20.0,39.0, UK,2023,10,13,12,100
717,721,Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action. ,neutral,2023-10-14 17:30:00, GroupProjectCollaborationHighSchool , Facebook , #TeamSpirit #HighSchoolProjects ,18.0,35.0, USA,2023,10,14,17,106
718,722,Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress. ,neutral,2023-10-15 20:45:00, DebateClubParticipationHighSchool , Twitter , #DebateSkills #HighSchoolIntellect ,22.0,43.0, Canada,2023,10,15,20,123
719,723,Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around! ,happy,2023-10-16 15:45:00, BirthdaySurpriseHighSchool , Instagram , #SurpriseParty #HighSchoolCelebration ,27.0,52.0, UK,2023,10,16,15,95
720,724,Successfully completing a challenging coding project. Excitement for overcoming coding hurdles! ,happy,2023-10-17 12:30:00, CodingSuccessHighSchool , Twitter , #CodingTriumph #HighSchoolTech ,24.0,48.0, USA,2023,10,17,12,96
721,725,Attending a school talent show to support classmates. Applauding the diverse talents on display! ,happy,2023-10-18 16:45:00, TalentShowSupportHighSchool , Facebook , #TalentShow #HighSchoolEntertainment ,19.0,38.0, Canada,2023,10,18,16,97
722,726,"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes! ",happy,2023-10-19 18:20:00, WeekendHikeHighSchool , Instagram , #NatureAdventures #HighSchoolFriends ,21.0,42.0, UK,2023,10,19,18,94
723,727,Winning a friendly sports competition against rival schools. Victory celebrations in full swing! ,happy,2023-10-20 14:15:00, SportsVictoryHighSchool , Twitter , #SportsTriumph #HighSchoolAthletics ,26.0,50.0, USA,2023,10,20,14,97
724,728,Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe! ,happy,2023-10-21 17:30:00, PenPalConnectionHighSchool , Facebook , #GlobalFriendship #HighSchoolCorrespondence ,23.0,45.0, Canada,2023,10,21,17,93
725,729,Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity! ,happy,2023-10-22 20:45:00, MuralCreationHighSchool , Instagram , #ArtCollaboration #HighSchoolCreativity ,22.0,43.0, UK,2023,10,22,20,99
726,730,Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes! ,happy,2015-11-10 16:45:00, ArtExhibitionJoyHighSchool , Instagram , #ArtisticExpression #HighSchoolCreativity ,23.0,44.0, USA,2015,11,10,16,99
727,731,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement! ,happy,2016-09-14 12:30:00, TrackFieldSuccessHighSchool , Twitter , #AthleticAchievement #HighSchoolSports ,26.0,51.0, Canada,2016,9,14,12,104
728,732,Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles! ,happy,2017-08-18 18:20:00, ScienceProjectSuccessHighSchool , Facebook , #ScienceFairWinner #HighSchoolScience ,20.0,39.0, UK,2017,8,18,18,110
729,733,"Attending a surprise birthday party organized by friends. Surrounded by love, laughter, and good company! ",happy,2018-06-22 14:15:00, BirthdayPartyJoyHighSchool , Instagram , #SurpriseCelebration #HighSchoolFriendship ,25.0,48.0, USA,2018,6,22,14,106
730,734,Successfully fundraising for a school charity initiative. The joy of giving back to the community! ,happy,2019-04-05 17:30:00, CharityFundraisingTriumphHighSchool , Twitter , #CommunityGiving #HighSchoolPhilanthropy ,22.0,42.0, Canada,2019,4,5,17,99
731,735,"Participating in a multicultural festival, celebrating diversity with music, dance, and delicious food! ",happy,2020-02-29 20:45:00, MulticulturalFestivalJoyHighSchool , Facebook , #CulturalCelebration #HighSchoolUnity ,21.0,43.0, UK,2020,2,29,20,104
732,736,"Organizing a virtual talent show during challenging times, bringing smiles to classmates' faces! ",happy,2020-11-15 15:15:00, VirtualTalentShowSuccessHighSchool , Instagram , #VirtualEntertainment #HighSchoolPositivity ,24.0,47.0, USA,2020,11,15,15,97
